filter	profile	lookback	vol_avg_len	price_weight	vol_weight	smoothing	threshold	n_baseline	n_filtered	retention	pf_baseline	pf_filtered	pf_delta	pnl_baseline	pnl_filtered	calmar
SPEEDREAD	MAX_PROFIT	30	100	70	30	5	40	78487	78252	0.997	6.6049	6.6458	0.0409	1074653.0	1072613.0	64.1
SPEEDREAD	MAX_PROFIT	30	100	70	30	5	45	78487	78292	0.9975	6.6049	6.6485	0.0437	1074653.0	1073267.0	64.14
SPEEDREAD	MAX_PROFIT	30	100	70	30	5	50	78487	78312	0.9978	6.6049	6.6504	0.0456	1074653.0	1073627.0	64.16
SPEEDREAD	MAX_PROFIT	30	100	50	50	1	35	78487	45503	0.5798	6.6049	6.3115	-0.2934	1074653.0	618894.0	36.67
SPEEDREAD	MAX_PROFIT	30	100	50	50	1	40	78487	76888	0.9796	6.6049	6.6678	0.063	1074653.0	1054757.0	64.02
SPEEDREAD	MAX_PROFIT	30	100	50	50	1	45	78487	78091	0.995	6.6049	6.6131	0.0082	1074653.0	1069493.0	63.91
SPEEDREAD	MAX_PROFIT	30	100	50	50	1	50	78487	78267	0.9972	6.6049	6.6246	0.0198	1074653.0	1072235.0	64.08
SPEEDREAD	MAX_PROFIT	30	100	50	50	3	35	78487	44890	0.5719	6.6049	5.9023	-0.7026	1074653.0	601686.0	35.51
SPEEDREAD	MAX_PROFIT	30	100	50	50	3	40	78487	77023	0.9813	6.6049	6.6911	0.0862	1074653.0	1057307.0	63.41
SPEEDREAD	MAX_PROFIT	30	100	50	50	3	45	78487	78151	0.9957	6.6049	6.6376	0.0327	1074653.0	1071053.0	64.0
SPEEDREAD	MAX_PROFIT	30	100	50	50	3	50	78487	78286	0.9974	6.6049	6.6272	0.0224	1074653.0	1072595.0	63.87
SPEEDREAD	MAX_PROFIT	30	100	50	50	5	35	78487	44574	0.5679	6.6049	5.781	-0.8238	1074653.0	595296.0	34.95
SPEEDREAD	MAX_PROFIT	30	100	50	50	5	40	78487	77167	0.9832	6.6049	6.6772	0.0724	1074653.0	1058825.0	63.32
SPEEDREAD	MAX_PROFIT	30	100	50	50	5	45	78487	78184	0.9961	6.6049	6.6402	0.0353	1074653.0	1071539.0	64.03
SPEEDREAD	MAX_PROFIT	30	100	50	50	5	50	78487	78283	0.9974	6.6049	6.6477	0.0428	1074653.0	1073105.0	64.13
SPEEDREAD	MAX_PROFIT	30	100	30	70	1	45	78487	74860	0.9538	6.6049	6.8415	0.2366	1074653.0	1031843.0	61.38
SPEEDREAD	MAX_PROFIT	30	100	30	70	1	50	78487	77749	0.9906	6.6049	6.6617	0.0569	1074653.0	1066259.0	63.72
SPEEDREAD	MAX_PROFIT	30	100	30	70	3	45	78487	75150	0.9575	6.6049	6.6227	0.0178	1074653.0	1029755.0	61.32
SPEEDREAD	MAX_PROFIT	30	100	30	70	3	50	78487	77837	0.9917	6.6049	6.6735	0.0686	1074653.0	1067795.0	65.19
SPEEDREAD	MAX_PROFIT	30	100	30	70	5	45	78487	75483	0.9617	6.6049	6.6424	0.0376	1074653.0	1034867.0	61.08
SPEEDREAD	MAX_PROFIT	30	100	30	70	5	50	78487	77928	0.9929	6.6049	6.6885	0.0836	1074653.0	1069529.0	65.29
