step_dist	max_levels	max_total_position	source_id	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed
2.0	2	8	bar_data_10sec_rot	0.3522	15252	0.8225	-46146.0	46248.0	-0.0086	43192.0	1.7	0.076	-0.9978	-0.0036	0.0	81959	70200
2.0	2	16	bar_data_250vol_rot	0.432	62946	0.8212	-135912.0	135930.0	-0.011	49096.0	2.13	0.0941	-0.9999	-0.0047	0.0	129475	66539
2.0	2	16	bar_data_250tick_rot	0.2425	29274	0.822	-150340.0	150358.0	-0.0085	103016.0	2.1	0.0525	-0.9999	-0.0036	0.0	90349	61085
2.0	2	16	bar_data_10sec_rot	0.4346	45430	0.8247	-97484.0	97502.0	-0.0073	62456.0	1.33	0.0924	-0.9998	-0.0031	0.0	115619	70200
2.0	2	0	bar_data_250vol_rot	0.094	285961	0.8295	-4570921.0	4570950.0	-0.0063	1319632.0	2.49	0.0193	-1.0	-0.0026	0.0	352490	66539
2.0	2	0	bar_data_250tick_rot	0.0841	270780	0.8306	-4899005.0	4899023.0	-0.006	1551964.0	2.53	0.0172	-1.0	-0.0025	0.0	331855	61085
2.0	2	0	bar_data_10sec_rot	0.0584	221347	0.8338	-5951126.0	5951144.0	-0.0094	859408.0	1.71	0.0116	-1.0	-0.0038	0.0	291536	70200
2.0	3	4	bar_data_250vol_rot	0.3453	6010	0.8275	-18862.0	19136.0	-0.0135	18028.0	0.0	0.072	-0.9857	-0.0056	15.38	67177	66539
2.0	3	4	bar_data_250tick_rot	0.3778	7924	0.8208	-21420.0	21498.0	-0.0123	19572.0	0.0	0.0825	-0.9964	-0.0052	6.25	65092	61085
2.0	3	4	bar_data_10sec_rot	0.3472	6484	0.8203	-20002.0	21078.0	-0.0123	20248.0	0.0	0.076	-0.949	-0.0052	30.77	65745	70200
2.0	3	8	bar_data_250vol_rot	0.2719	13126	0.8258	-58048.0	58066.0	-0.0121	41824.0	0.0	0.0573	-0.9997	-0.0051	0.0	79655	66539
2.0	3	8	bar_data_250tick_rot	0.458	25010	0.8217	-48636.0	48654.0	-0.0102	30128.0	0.0	0.0994	-0.9996	-0.0043	0.0	86085	61085
2.0	3	8	bar_data_10sec_rot	0.3522	15252	0.8225	-46146.0	46248.0	-0.0086	43192.0	0.0	0.076	-0.9978	-0.0036	0.0	81959	70200
2.0	3	16	bar_data_250vol_rot	0.432	62946	0.8212	-135912.0	135930.0	-0.011	49096.0	1.1	0.0941	-0.9999	-0.0047	0.0	129475	66539
2.0	3	16	bar_data_250tick_rot	0.2425	29274	0.822	-150340.0	150358.0	-0.0085	103016.0	1.4	0.0525	-0.9999	-0.0036	0.0	90349	61085
2.0	3	16	bar_data_10sec_rot	0.4346	45430	0.8247	-97484.0	97502.0	-0.0073	62456.0	0.86	0.0924	-0.9998	-0.0031	0.0	115619	70200
2.0	3	0	bar_data_250vol_rot	0.094	285961	0.8295	-4570921.0	4570950.0	-0.0063	1319632.0	1.24	0.0193	-1.0	-0.0026	0.0	352490	66539
2.0	3	0	bar_data_250tick_rot	0.0841	270780	0.8306	-4899005.0	4899023.0	-0.006	1551964.0	1.32	0.0172	-1.0	-0.0025	0.0	331855	61085
2.0	3	0	bar_data_10sec_rot	0.0584	221347	0.8338	-5951126.0	5951144.0	-0.0094	859408.0	0.79	0.0116	-1.0	-0.0038	0.0	291536	70200
2.0	4	4	bar_data_250vol_rot	0.3453	6010	0.8275	-18862.0	19136.0	-0.0135	18028.0	0.0	0.072	-0.9857	-0.0056	15.38	67177	66539
2.0	4	4	bar_data_250tick_rot	0.3778	7924	0.8208	-21420.0	21498.0	-0.0123	19572.0	0.0	0.0825	-0.9964	-0.0052	6.25	65092	61085
2.0	4	4	bar_data_10sec_rot	0.3472	6484	0.8203	-20002.0	21078.0	-0.0123	20248.0	0.0	0.076	-0.949	-0.0052	30.77	65745	70200
2.0	4	8	bar_data_250vol_rot	0.2719	13126	0.8258	-58048.0	58066.0	-0.0121	41824.0	0.0	0.0573	-0.9997	-0.0051	0.0	79655	66539
2.0	4	8	bar_data_250tick_rot	0.458	25010	0.8217	-48636.0	48654.0	-0.0102	30128.0	0.0	0.0994	-0.9996	-0.0043	0.0	86085	61085
2.0	4	8	bar_data_10sec_rot	0.3522	15252	0.8225	-46146.0	46248.0	-0.0086	43192.0	0.0	0.076	-0.9978	-0.0036	0.0	81959	70200
2.0	4	16	bar_data_250vol_rot	0.432	62946	0.8212	-135912.0	135930.0	-0.011	49096.0	0.0	0.0941	-0.9999	-0.0047	0.0	129475	66539
2.0	4	16	bar_data_250tick_rot	0.2425	29274	0.822	-150340.0	150358.0	-0.0085	103016.0	0.0	0.0525	-0.9999	-0.0036	0.0	90349	61085
2.0	4	16	bar_data_10sec_rot	0.4346	45430	0.8247	-97484.0	97502.0	-0.0073	62456.0	0.0	0.0924	-0.9998	-0.0031	0.0	115619	70200
2.0	4	0	bar_data_250vol_rot	0.094	285961	0.8295	-4570921.0	4570950.0	-0.0063	1319632.0	1.4	0.0193	-1.0	-0.0026	0.0	352490	66539
2.0	4	0	bar_data_250tick_rot	0.0841	270780	0.8306	-4899005.0	4899023.0	-0.006	1551964.0	1.52	0.0172	-1.0	-0.0025	0.0	331855	61085
2.0	4	0	bar_data_10sec_rot	0.0584	221347	0.8338	-5951126.0	5951144.0	-0.0094	859408.0	0.98	0.0116	-1.0	-0.0038	0.0	291536	70200
2.0	5	4	bar_data_250vol_rot	0.3453	6010	0.8275	-18862.0	19136.0	-0.0135	18028.0	0.0	0.072	-0.9857	-0.0056	15.38	67177	66539
2.0	5	4	bar_data_250tick_rot	0.3778	7924	0.8208	-21420.0	21498.0	-0.0123	19572.0	0.0	0.0825	-0.9964	-0.0052	6.25	65092	61085
2.0	5	4	bar_data_10sec_rot	0.3472	6484	0.8203	-20002.0	21078.0	-0.0123	20248.0	0.0	0.076	-0.949	-0.0052	30.77	65745	70200
2.0	5	8	bar_data_250vol_rot	0.2719	13126	0.8258	-58048.0	58066.0	-0.0121	41824.0	0.0	0.0573	-0.9997	-0.0051	0.0	79655	66539
2.0	5	8	bar_data_250tick_rot	0.458	25010	0.8217	-48636.0	48654.0	-0.0102	30128.0	0.0	0.0994	-0.9996	-0.0043	0.0	86085	61085
2.0	5	8	bar_data_10sec_rot	0.3522	15252	0.8225	-46146.0	46248.0	-0.0086	43192.0	0.0	0.076	-0.9978	-0.0036	0.0	81959	70200
2.0	5	16	bar_data_250vol_rot	0.432	62946	0.8212	-135912.0	135930.0	-0.011	49096.0	0.0	0.0941	-0.9999	-0.0047	0.0	129475	66539
2.0	5	16	bar_data_250tick_rot	0.2425	29274	0.822	-150340.0	150358.0	-0.0085	103016.0	0.0	0.0525	-0.9999	-0.0036	0.0	90349	61085
2.0	5	16	bar_data_10sec_rot	0.4346	45430	0.8247	-97484.0	97502.0	-0.0073	62456.0	0.0	0.0924	-0.9998	-0.0031	0.0	115619	70200
2.0	5	0	bar_data_250vol_rot	0.094	285961	0.8295	-4570921.0	4570950.0	-0.0063	1319632.0	0.0	0.0193	-1.0	-0.0026	0.0	352490	66539
2.0	5	0	bar_data_250tick_rot	0.0841	270780	0.8306	-4899005.0	4899023.0	-0.006	1551964.0	0.0	0.0172	-1.0	-0.0025	0.0	331855	61085
2.0	5	0	bar_data_10sec_rot	0.0584	221347	0.8338	-5951126.0	5951144.0	-0.0094	859408.0	0.0	0.0116	-1.0	-0.0038	0.0	291536	70200
2.5	1	1	bar_data_250vol_rot	1.1152	1378	0.9993	569.0	4939.0	0.0031	4939.0	0.0	0.0008	0.1152	0.0	93.33	15184	66539
2.5	1	1	bar_data_250tick_rot	0.9511	1174	0.9991	-241.0	4933.0	-0.0014	4933.0	0.0	0.0008	-0.0489	0.0	93.33	13795	61085
2.5	1	1	bar_data_10sec_rot	0.8175	962	0.999	-858.0	4702.0	-0.0059	4702.0	0.0	0.0009	-0.1825	0.0	92.31	17128	70200
2.5	1	2	bar_data_250vol_rot	1.0426	3616	0.8225	486.0	10128.0	0.0008	10128.0	0.0	0.2251	0.048	0.0003	93.33	15285	66539
2.5	1	2	bar_data_250tick_rot	1.1588	4102	0.8164	1836.0	10056.0	0.0028	10056.0	0.0	0.2606	0.1826	0.0012	93.33	13885	61085
2.5	1	2	bar_data_10sec_rot	0.9325	3008	0.8218	-716.0	9534.0	-0.0014	9534.0	0.0	0.2022	-0.0751	-0.0006	91.67	24912	70200
2.5	1	4	bar_data_250vol_rot	1.0009	10468	0.8251	30.0	21560.0	0.0	21546.0	7.42	0.2122	0.0014	0.0	92.86	21972	66539
2.5	1	4	bar_data_250tick_rot	1.0969	10396	0.8253	3032.0	18470.0	0.0016	18442.0	7.4	0.2322	0.1642	0.0007	93.75	13629	61085
2.5	1	4	bar_data_10sec_rot	1.4652	13284	0.8208	13848.0	15398.0	0.0078	15398.0	6.04	0.3197	0.8993	0.0033	86.67	16823	70200
2.5	1	8	bar_data_250vol_rot	0.8195	19690	0.8201	-14224.0	47836.0	-0.0021	47662.0	4.63	0.1798	-0.2973	-0.0009	80.0	23818	66539
2.5	1	8	bar_data_250tick_rot	1.0652	23572	0.8253	4762.0	27854.0	0.0011	27854.0	4.62	0.2254	0.171	0.0005	76.47	13118	61085
2.5	1	8	bar_data_10sec_rot	1.255	28586	0.82	19054.0	31220.0	0.0036	31206.0	4.27	0.2755	0.6103	0.0015	75.0	18590	70200
2.5	1	16	bar_data_250vol_rot	0.8016	49456	0.8196	-40132.0	88266.0	-0.0023	79174.0	5.03	0.1765	-0.4547	-0.001	47.06	34968	66539
2.5	1	16	bar_data_250tick_rot	1.2216	70272	0.8221	41918.0	45404.0	0.0035	45318.0	4.89	0.2644	0.9232	0.0015	77.27	12387	61085
2.5	1	16	bar_data_10sec_rot	1.0924	41642	0.82	11552.0	46742.0	0.0012	46742.0	4.32	0.2398	0.2471	0.0005	66.67	15838	70200
2.5	1	0	bar_data_250vol_rot	0.2637	249753	0.8247	-2300243.0	2385232.0	-0.0043	1051460.0	4.8	0.0561	-0.9644	-0.0018	43.24	195543	66539
2.5	1	0	bar_data_250tick_rot	0.233	237952	0.8253	-2586497.0	2648870.0	-0.0042	1239194.0	4.76	0.0493	-0.9765	-0.0018	40.54	184011	61085
2.5	1	0	bar_data_10sec_rot	0.1286	176713	0.8277	-3965636.0	3976224.0	-0.0088	704768.0	4.24	0.0268	-0.9973	-0.0036	26.67	235380	70200
2.5	2	2	bar_data_250vol_rot	1.0426	3616	0.8225	486.0	10128.0	0.0008	10128.0	0.0	0.2251	0.048	0.0003	93.33	15285	66539
2.5	2	2	bar_data_250tick_rot	1.1588	4102	0.8164	1836.0	10056.0	0.0028	10056.0	0.0	0.2606	0.1826	0.0012	93.33	13885	61085
2.5	2	2	bar_data_10sec_rot	0.9325	3008	0.8218	-716.0	9534.0	-0.0014	9534.0	0.0	0.2022	-0.0751	-0.0006	91.67	24912	70200
2.5	2	4	bar_data_250vol_rot	1.0009	10468	0.8251	30.0	21560.0	0.0	21546.0	0.0	0.2122	0.0014	0.0	92.86	21972	66539
2.5	2	4	bar_data_250tick_rot	1.0969	10396	0.8253	3032.0	18470.0	0.0016	18442.0	0.0	0.2322	0.1642	0.0007	93.75	13629	61085
2.5	2	4	bar_data_10sec_rot	1.4652	13284	0.8208	13848.0	15398.0	0.0078	15398.0	0.0	0.3197	0.8993	0.0033	86.67	16823	70200
2.5	2	8	bar_data_250vol_rot	0.8195	19690	0.8201	-14224.0	47836.0	-0.0021	47662.0	1.86	0.1798	-0.2973	-0.0009	80.0	23818	66539
2.5	2	8	bar_data_250tick_rot	1.0652	23572	0.8253	4762.0	27854.0	0.0011	27854.0	2.82	0.2254	0.171	0.0005	76.47	13118	61085
2.5	2	8	bar_data_10sec_rot	1.255	28586	0.82	19054.0	31220.0	0.0036	31206.0	1.81	0.2755	0.6103	0.0015	75.0	18590	70200
2.5	2	16	bar_data_250vol_rot	0.8016	49456	0.8196	-40132.0	88266.0	-0.0023	79174.0	1.79	0.1765	-0.4547	-0.001	47.06	34968	66539
2.5	2	16	bar_data_250tick_rot	1.2216	70272	0.8221	41918.0	45404.0	0.0035	45318.0	1.62	0.2644	0.9232	0.0015	77.27	12387	61085
2.5	2	16	bar_data_10sec_rot	1.0924	41642	0.82	11552.0	46742.0	0.0012	46742.0	1.27	0.2398	0.2471	0.0005	66.67	15838	70200
2.5	2	0	bar_data_250vol_rot	0.2637	249753	0.8247	-2300243.0	2385232.0	-0.0043	1051460.0	2.07	0.0561	-0.9644	-0.0018	43.24	195543	66539
2.5	2	0	bar_data_250tick_rot	0.233	237952	0.8253	-2586497.0	2648870.0	-0.0042	1239194.0	2.18	0.0493	-0.9765	-0.0018	40.54	184011	61085
2.5	2	0	bar_data_10sec_rot	0.1286	176713	0.8277	-3965636.0	3976224.0	-0.0088	704768.0	1.56	0.0268	-0.9973	-0.0036	26.67	235380	70200
2.5	3	4	bar_data_250vol_rot	1.0009	10468	0.8251	30.0	21560.0	0.0	21546.0	0.0	0.2122	0.0014	0.0	92.86	21972	66539
2.5	3	4	bar_data_250tick_rot	1.0969	10396	0.8253	3032.0	18470.0	0.0016	18442.0	0.0	0.2322	0.1642	0.0007	93.75	13629	61085
2.5	3	4	bar_data_10sec_rot	1.4652	13284	0.8208	13848.0	15398.0	0.0078	15398.0	0.0	0.3197	0.8993	0.0033	86.67	16823	70200
2.5	3	8	bar_data_250vol_rot	0.8195	19690	0.8201	-14224.0	47836.0	-0.0021	47662.0	0.0	0.1798	-0.2973	-0.0009	80.0	23818	66539
2.5	3	8	bar_data_250tick_rot	1.0652	23572	0.8253	4762.0	27854.0	0.0011	27854.0	0.0	0.2254	0.171	0.0005	76.47	13118	61085
2.5	3	8	bar_data_10sec_rot	1.255	28586	0.82	19054.0	31220.0	0.0036	31206.0	0.0	0.2755	0.6103	0.0015	75.0	18590	70200
2.5	3	16	bar_data_250vol_rot	0.8016	49456	0.8196	-40132.0	88266.0	-0.0023	79174.0	1.05	0.1765	-0.4547	-0.001	47.06	34968	66539
2.5	3	16	bar_data_250tick_rot	1.2216	70272	0.8221	41918.0	45404.0	0.0035	45318.0	0.62	0.2644	0.9232	0.0015	77.27	12387	61085
2.5	3	16	bar_data_10sec_rot	1.0924	41642	0.82	11552.0	46742.0	0.0012	46742.0	0.65	0.2398	0.2471	0.0005	66.67	15838	70200
2.5	3	0	bar_data_250vol_rot	0.2637	249753	0.8247	-2300243.0	2385232.0	-0.0043	1051460.0	0.88	0.0561	-0.9644	-0.0018	43.24	195543	66539
2.5	3	0	bar_data_250tick_rot	0.233	237952	0.8253	-2586497.0	2648870.0	-0.0042	1239194.0	0.94	0.0493	-0.9765	-0.0018	40.54	184011	61085
2.5	3	0	bar_data_10sec_rot	0.1286	176713	0.8277	-3965636.0	3976224.0	-0.0088	704768.0	0.64	0.0268	-0.9973	-0.0036	26.67	235380	70200
2.5	4	4	bar_data_250vol_rot	1.0009	10468	0.8251	30.0	21560.0	0.0	21546.0	0.0	0.2122	0.0014	0.0	92.86	21972	66539
2.5	4	4	bar_data_250tick_rot	1.0969	10396	0.8253	3032.0	18470.0	0.0016	18442.0	0.0	0.2322	0.1642	0.0007	93.75	13629	61085
2.5	4	4	bar_data_10sec_rot	1.4652	13284	0.8208	13848.0	15398.0	0.0078	15398.0	0.0	0.3197	0.8993	0.0033	86.67	16823	70200
2.5	4	8	bar_data_250vol_rot	0.8195	19690	0.8201	-14224.0	47836.0	-0.0021	47662.0	0.0	0.1798	-0.2973	-0.0009	80.0	23818	66539
2.5	4	8	bar_data_250tick_rot	1.0652	23572	0.8253	4762.0	27854.0	0.0011	27854.0	0.0	0.2254	0.171	0.0005	76.47	13118	61085
2.5	4	8	bar_data_10sec_rot	1.255	28586	0.82	19054.0	31220.0	0.0036	31206.0	0.0	0.2755	0.6103	0.0015	75.0	18590	70200
2.5	4	16	bar_data_250vol_rot	0.8016	49456	0.8196	-40132.0	88266.0	-0.0023	79174.0	0.0	0.1765	-0.4547	-0.001	47.06	34968	66539
2.5	4	16	bar_data_250tick_rot	1.2216	70272	0.8221	41918.0	45404.0	0.0035	45318.0	0.0	0.2644	0.9232	0.0015	77.27	12387	61085
2.5	4	16	bar_data_10sec_rot	1.0924	41642	0.82	11552.0	46742.0	0.0012	46742.0	0.0	0.2398	0.2471	0.0005	66.67	15838	70200
2.5	4	0	bar_data_250vol_rot	0.2637	249753	0.8247	-2300243.0	2385232.0	-0.0043	1051460.0	0.76	0.0561	-0.9644	-0.0018	43.24	195543	66539
2.5	4	0	bar_data_250tick_rot	0.233	237952	0.8253	-2586497.0	2648870.0	-0.0042	1239194.0	0.84	0.0493	-0.9765	-0.0018	40.54	184011	61085
2.5	4	0	bar_data_10sec_rot	0.1286	176713	0.8277	-3965636.0	3976224.0	-0.0088	704768.0	0.66	0.0268	-0.9973	-0.0036	26.67	235380	70200
2.5	5	4	bar_data_250vol_rot	1.0009	10468	0.8251	30.0	21560.0	0.0	21546.0	0.0	0.2122	0.0014	0.0	92.86	21972	66539
2.5	5	4	bar_data_250tick_rot	1.0969	10396	0.8253	3032.0	18470.0	0.0016	18442.0	0.0	0.2322	0.1642	0.0007	93.75	13629	61085
2.5	5	4	bar_data_10sec_rot	1.4652	13284	0.8208	13848.0	15398.0	0.0078	15398.0	0.0	0.3197	0.8993	0.0033	86.67	16823	70200
2.5	5	8	bar_data_250vol_rot	0.8195	19690	0.8201	-14224.0	47836.0	-0.0021	47662.0	0.0	0.1798	-0.2973	-0.0009	80.0	23818	66539
2.5	5	8	bar_data_250tick_rot	1.0652	23572	0.8253	4762.0	27854.0	0.0011	27854.0	0.0	0.2254	0.171	0.0005	76.47	13118	61085
2.5	5	8	bar_data_10sec_rot	1.255	28586	0.82	19054.0	31220.0	0.0036	31206.0	0.0	0.2755	0.6103	0.0015	75.0	18590	70200
2.5	5	16	bar_data_250vol_rot	0.8016	49456	0.8196	-40132.0	88266.0	-0.0023	79174.0	0.0	0.1765	-0.4547	-0.001	47.06	34968	66539
2.5	5	16	bar_data_250tick_rot	1.2216	70272	0.8221	41918.0	45404.0	0.0035	45318.0	0.0	0.2644	0.9232	0.0015	77.27	12387	61085
2.5	5	16	bar_data_10sec_rot	1.0924	41642	0.82	11552.0	46742.0	0.0012	46742.0	0.0	0.2398	0.2471	0.0005	66.67	15838	70200
2.5	5	0	bar_data_250vol_rot	0.2637	249753	0.8247	-2300243.0	2385232.0	-0.0043	1051460.0	0.0	0.0561	-0.9644	-0.0018	43.24	195543	66539
2.5	5	0	bar_data_250tick_rot	0.233	237952	0.8253	-2586497.0	2648870.0	-0.0042	1239194.0	0.0	0.0493	-0.9765	-0.0018	40.54	184011	61085
2.5	5	0	bar_data_10sec_rot	0.1286	176713	0.8277	-3965636.0	3976224.0	-0.0088	704768.0	0.0	0.0268	-0.9973	-0.0036	26.67	235380	70200
3.0	1	1	bar_data_250vol_rot	1.6152	1330	0.9992	3037.0	4937.0	0.0169	4937.0	0.0	0.0012	0.6152	0.0	93.33	15184	66539
3.0	1	1	bar_data_250tick_rot	1.4395	1184	0.9992	2167.0	4931.0	0.0128	4931.0	0.0	0.0012	0.4395	0.0	93.33	13795	61085
3.0	1	1	bar_data_10sec_rot	1.2319	966	0.999	1090.0	4700.0	0.0075	4700.0	0.0	0.0013	0.2319	0.0	92.31	17124	70200
3.0	1	2	bar_data_250vol_rot	2.2611	4118	0.8256	11378.0	9022.0	0.0196	9022.0	0.0	0.4773	1.2611	0.0	93.33	14262	66539
3.0	1	2	bar_data_250tick_rot	3.2095	6012	0.823	20438.0	9250.0	0.0285	9250.0	0.0	0.6904	2.2095	0.0	92.86	13621	61085
3.0	1	2	bar_data_10sec_rot	1.4824	2766	0.8236	4448.0	9220.0	0.0092	9220.0	0.0	0.3176	0.4824	0.0	92.31	16985	70200
3.0	1	4	bar_data_250vol_rot	2.5021	12720	0.8241	37756.0	14936.0	0.0224	14936.0	6.69	0.5343	2.5279	0.0058	94.12	13383	66539
3.0	1	4	bar_data_250tick_rot	2.39	13088	0.8209	37492.0	16304.0	0.0201	16304.0	6.8	0.5213	2.2996	0.0052	94.12	12814	61085
3.0	1	4	bar_data_10sec_rot	2.2014	10346	0.8224	27862.0	15620.0	0.0175	15620.0	6.11	0.4754	1.7837	0.0043	86.67	16800	70200
3.0	1	8	bar_data_250vol_rot	1.3558	20090	0.8196	25928.0	47680.0	0.0038	47644.0	4.49	0.2984	0.5438	0.001	81.82	23212	66539
3.0	1	8	bar_data_250tick_rot	3.3867	65164	0.8219	226466.0	22768.0	0.0389	22732.0	4.48	0.7335	9.9467	0.0096	95.45	11194	61085
3.0	1	8	bar_data_10sec_rot	1.8606	19586	0.8201	44576.0	29428.0	0.0108	29428.0	4.25	0.4082	1.5147	0.0027	86.67	16381	70200
3.0	1	16	bar_data_250vol_rot	2.5228	68584	0.8208	203866.0	44996.0	0.0173	44996.0	4.66	0.551	4.5308	0.0043	90.0	17161	66539
3.0	1	16	bar_data_250tick_rot	1.3083	42544	0.8214	49414.0	95918.0	0.0025	95396.0	4.62	0.2844	0.5152	0.0006	85.71	28985	61085
3.0	1	16	bar_data_10sec_rot	1.6748	31422	0.818	62140.0	46580.0	0.0075	46580.0	4.4	0.3727	1.334	0.0019	72.22	14040	70200
3.0	1	0	bar_data_250vol_rot	0.5109	215925	0.8227	-1020397.0	1317660.0	-0.0025	865488.0	4.77	0.1101	-0.7744	-0.0007	67.57	174756	66539
3.0	1	0	bar_data_250tick_rot	0.4474	208201	0.8236	-1270861.0	1552776.0	-0.0026	1053756.0	4.72	0.0958	-0.8184	-0.0007	67.57	165366	61085
3.0	1	0	bar_data_10sec_rot	0.2041	142699	0.824	-2751676.0	2780772.0	-0.0082	604716.0	4.34	0.0436	-0.9895	-0.0021	50.0	203455	70200
3.0	2	2	bar_data_250vol_rot	2.2611	4118	0.8256	11378.0	9022.0	0.0196	9022.0	0.0	0.4773	1.2611	0.0	93.33	14262	66539
3.0	2	2	bar_data_250tick_rot	3.2095	6012	0.823	20438.0	9250.0	0.0285	9250.0	0.0	0.6904	2.2095	0.0	92.86	13621	61085
3.0	2	2	bar_data_10sec_rot	1.4824	2766	0.8236	4448.0	9220.0	0.0092	9220.0	0.0	0.3176	0.4824	0.0	92.31	16985	70200
3.0	2	4	bar_data_250vol_rot	2.5021	12720	0.8241	37756.0	14936.0	0.0224	14936.0	0.0	0.5343	2.5279	0.0058	94.12	13383	66539
3.0	2	4	bar_data_250tick_rot	2.39	13088	0.8209	37492.0	16304.0	0.0201	16304.0	0.0	0.5213	2.2996	0.0052	94.12	12814	61085
3.0	2	4	bar_data_10sec_rot	2.2014	10346	0.8224	27862.0	15620.0	0.0175	15620.0	0.0	0.4754	1.7837	0.0043	86.67	16800	70200
3.0	2	8	bar_data_250vol_rot	1.3558	20090	0.8196	25928.0	47680.0	0.0038	47644.0	2.0	0.2984	0.5438	0.001	81.82	23212	66539
3.0	2	8	bar_data_250tick_rot	3.3867	65164	0.8219	226466.0	22768.0	0.0389	22732.0	1.58	0.7335	9.9467	0.0096	95.45	11194	61085
3.0	2	8	bar_data_10sec_rot	1.8606	19586	0.8201	44576.0	29428.0	0.0108	29428.0	1.76	0.4082	1.5147	0.0027	86.67	16381	70200
3.0	2	16	bar_data_250vol_rot	2.5228	68584	0.8208	203866.0	44996.0	0.0173	44996.0	1.26	0.551	4.5308	0.0043	90.0	17161	66539
3.0	2	16	bar_data_250tick_rot	1.3083	42544	0.8214	49414.0	95918.0	0.0025	95396.0	1.38	0.2844	0.5152	0.0006	85.71	28985	61085
3.0	2	16	bar_data_10sec_rot	1.6748	31422	0.818	62140.0	46580.0	0.0075	46580.0	1.17	0.3727	1.334	0.0019	72.22	14040	70200
3.0	2	0	bar_data_250vol_rot	0.5109	215925	0.8227	-1020397.0	1317660.0	-0.0025	865488.0	1.79	0.1101	-0.7744	-0.0007	67.57	174756	66539
3.0	2	0	bar_data_250tick_rot	0.4474	208201	0.8236	-1270861.0	1552776.0	-0.0026	1053756.0	1.84	0.0958	-0.8184	-0.0007	67.57	165366	61085
3.0	2	0	bar_data_10sec_rot	0.2041	142699	0.824	-2751676.0	2780772.0	-0.0082	604716.0	1.47	0.0436	-0.9895	-0.0021	50.0	203455	70200
3.0	3	4	bar_data_250vol_rot	2.5021	12720	0.8241	37756.0	14936.0	0.0224	14936.0	0.0	0.5343	2.5279	0.0058	94.12	13383	66539
3.0	3	4	bar_data_250tick_rot	2.39	13088	0.8209	37492.0	16304.0	0.0201	16304.0	0.0	0.5213	2.2996	0.0052	94.12	12814	61085
3.0	3	4	bar_data_10sec_rot	2.2014	10346	0.8224	27862.0	15620.0	0.0175	15620.0	0.0	0.4754	1.7837	0.0043	86.67	16800	70200
3.0	3	8	bar_data_250vol_rot	1.3558	20090	0.8196	25928.0	47680.0	0.0038	47644.0	0.0	0.2984	0.5438	0.001	81.82	23212	66539
3.0	3	8	bar_data_250tick_rot	3.3867	65164	0.8219	226466.0	22768.0	0.0389	22732.0	0.0	0.7335	9.9467	0.0096	95.45	11194	61085
3.0	3	8	bar_data_10sec_rot	1.8606	19586	0.8201	44576.0	29428.0	0.0108	29428.0	0.0	0.4082	1.5147	0.0027	86.67	16381	70200
3.0	3	16	bar_data_250vol_rot	2.5228	68584	0.8208	203866.0	44996.0	0.0173	44996.0	0.34	0.551	4.5308	0.0043	90.0	17161	66539
3.0	3	16	bar_data_250tick_rot	1.3083	42544	0.8214	49414.0	95918.0	0.0025	95396.0	0.57	0.2844	0.5152	0.0006	85.71	28985	61085
3.0	3	16	bar_data_10sec_rot	1.6748	31422	0.818	62140.0	46580.0	0.0075	46580.0	0.6	0.3727	1.334	0.0019	72.22	14040	70200
3.0	3	0	bar_data_250vol_rot	0.5109	215925	0.8227	-1020397.0	1317660.0	-0.0025	865488.0	0.62	0.1101	-0.7744	-0.0007	67.57	174756	66539
3.0	3	0	bar_data_250tick_rot	0.4474	208201	0.8236	-1270861.0	1552776.0	-0.0026	1053756.0	0.65	0.0958	-0.8184	-0.0007	67.57	165366	61085
3.0	3	0	bar_data_10sec_rot	0.2041	142699	0.824	-2751676.0	2780772.0	-0.0082	604716.0	0.51	0.0436	-0.9895	-0.0021	50.0	203455	70200
3.0	4	4	bar_data_250vol_rot	2.5021	12720	0.8241	37756.0	14936.0	0.0224	14936.0	0.0	0.5343	2.5279	0.0058	94.12	13383	66539
3.0	4	4	bar_data_250tick_rot	2.39	13088	0.8209	37492.0	16304.0	0.0201	16304.0	0.0	0.5213	2.2996	0.0052	94.12	12814	61085
3.0	4	4	bar_data_10sec_rot	2.2014	10346	0.8224	27862.0	15620.0	0.0175	15620.0	0.0	0.4754	1.7837	0.0043	86.67	16800	70200
3.0	4	8	bar_data_250vol_rot	1.3558	20090	0.8196	25928.0	47680.0	0.0038	47644.0	0.0	0.2984	0.5438	0.001	81.82	23212	66539
3.0	4	8	bar_data_250tick_rot	3.3867	65164	0.8219	226466.0	22768.0	0.0389	22732.0	0.0	0.7335	9.9467	0.0096	95.45	11194	61085
3.0	4	8	bar_data_10sec_rot	1.8606	19586	0.8201	44576.0	29428.0	0.0108	29428.0	0.0	0.4082	1.5147	0.0027	86.67	16381	70200
3.0	4	16	bar_data_250vol_rot	2.5228	68584	0.8208	203866.0	44996.0	0.0173	44996.0	0.0	0.551	4.5308	0.0043	90.0	17161	66539
3.0	4	16	bar_data_250tick_rot	1.3083	42544	0.8214	49414.0	95918.0	0.0025	95396.0	0.0	0.2844	0.5152	0.0006	85.71	28985	61085
